OFFER_ID,ZONE_ID,TPNB,OFFER_NAME,POS_DESCRIPTION1,START_DATE,END_DATE,CF_DESC1,CF_DESC2
A30410034,6,070650667,Tesco Petrol Lawn Mower W125 N110 N93.75 S31.25,TESCO|PETROL LAWN MOWER|PLM12011,04-Mar-13,30-Jun-13,SAVE �31.25 Was �125.00 Now �93.75,TESCO|PETROL LAWN MOWER|PLM12011   Crossed out prices charged at most Tesco stores in GB
A30410034,7,070650667,Tesco Petrol Lawn Mower W125 N110 N93.75 S31.25,TESCO|PETROL LAWN MOWER|PLM12011,04-Mar-13,30-Jun-13,SAVE �31.25 Was �125.00 Now �93.75,TESCO|PETROL LAWN MOWER|PLM12011   Crossed out prices charged at most Tesco stores in GB
A30410034,9,070650667,Tesco Petrol Lawn Mower W125 N110 N93.75 S31.25,TESCO|PETROL LAWN MOWER|PLM12011,04-Mar-13,30-Jun-13,SAVE �31.25 Was �125.00 Now �93.75,TESCO|PETROL LAWN MOWER|PLM12011   Crossed out prices charged at most Tesco stores in GB
A30410561,5,072306284,Silverlit Bluetooth Ferrarilge W80N40HP,SILVERLIT|BLUETOOTH FERRARI|LARGE,30-Apr-13,16-Jun-13,Half Price Was �80.00 Now �40.00,SILVERLIT|BLUETOOTH FERRARI|LARGE   Crossed out prices charged at most Tesco stores in GB
A30410561,6,072306284,Silverlit Bluetooth Ferrarilge W80N40HP,SILVERLIT|BLUETOOTH FERRARI|LARGE,30-Apr-13,16-Jun-13,Half Price Was �80.00 Now �40.00,SILVERLIT|BLUETOOTH FERRARI|LARGE   Crossed out prices charged at most Tesco stores in GB
A30410561,7,072306284,Silverlit Bluetooth Ferrarilge W80N40HP,SILVERLIT|BLUETOOTH FERRARI|LARGE,30-Apr-13,16-Jun-13,Half Price Was �80.00 Now �40.00,SILVERLIT|BLUETOOTH FERRARI|LARGE   Crossed out prices charged at most Tesco stores in GB
A30410561,8,072306284,Silverlit Bluetooth Ferrarilge W80N40HP,SILVERLIT|BLUETOOTH FERRARI|LARGE,30-Apr-13,16-Jun-13,Half Price Was �80.00 Now �40.00,SILVERLIT|BLUETOOTH FERRARI|LARGE   Crossed out prices charged at most Tesco stores in GB
A30410561,9,072306284,Silverlit Bluetooth Ferrarilge W80N40HP,SILVERLIT|BLUETOOTH FERRARI|LARGE,30-Apr-13,16-Jun-13,Half Price Was �80.00 Now �40.00,SILVERLIT|BLUETOOTH FERRARI|LARGE   Crossed out prices charged at most Tesco stores in GB
A30410561,15,072306284,Silverlit Bluetooth Ferrarilge W80N40HP,SILVERLIT|BLUETOOTH FERRARI|LARGE,30-Apr-13,16-Jun-13,Half Price Was �80.00 Now �40.00,SILVERLIT|BLUETOOTH FERRARI|LARGE   Crossed out prices charged at most Tesco stores in GB
A30413987,5,070700125,T. FILLED TERRACOTTA LEMON POT LARGE SP 3.00,TESCO|TERRACOTTA CITRONELLA|AND LEMON POT|LARGE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|TERRACOTTA CITRONELLA|AND LEMON POT|LARGE
A30413987,6,070700125,T. FILLED TERRACOTTA LEMON POT LARGE SP 3.00,TESCO|TERRACOTTA CITRONELLA|AND LEMON POT|LARGE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|TERRACOTTA CITRONELLA|AND LEMON POT|LARGE
A30413987,7,070700125,T. FILLED TERRACOTTA LEMON POT LARGE SP 3.00,TESCO|TERRACOTTA CITRONELLA|AND LEMON POT|LARGE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|TERRACOTTA CITRONELLA|AND LEMON POT|LARGE
A30413987,9,070700125,T. FILLED TERRACOTTA LEMON POT LARGE SP 3.00,TESCO|TERRACOTTA CITRONELLA|AND LEMON POT|LARGE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|TERRACOTTA CITRONELLA|AND LEMON POT|LARGE
A30414006,5,070700102,Tesco citronella tealights 50pk SP 2.50,TESCO|CITRONELLA TEALIGHTS|50PK,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �2.50,TESCO|CITRONELLA TEALIGHTS|50PK
A30414006,6,070700102,Tesco citronella tealights 50pk SP 2.50,TESCO|CITRONELLA TEALIGHTS|50PK,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �2.50,TESCO|CITRONELLA TEALIGHTS|50PK
A30414006,7,070700102,Tesco citronella tealights 50pk SP 2.50,TESCO|CITRONELLA TEALIGHTS|50PK,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �2.50,TESCO|CITRONELLA TEALIGHTS|50PK
A30414006,9,070700102,Tesco citronella tealights 50pk SP 2.50,TESCO|CITRONELLA TEALIGHTS|50PK,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �2.50,TESCO|CITRONELLA TEALIGHTS|50PK
A30414025,5,070700154,Tesco bottle citronella oil  1l SPP 3.00,TESCO|BOTTLE CITRONELLA OIL|1L,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|BOTTLE CITRONELLA OIL|1L
A30414025,6,070700154,Tesco bottle citronella oil  1l SPP 3.00,TESCO|BOTTLE CITRONELLA OIL|1L,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|BOTTLE CITRONELLA OIL|1L
A30414025,7,070700154,Tesco bottle citronella oil  1l SPP 3.00,TESCO|BOTTLE CITRONELLA OIL|1L,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|BOTTLE CITRONELLA OIL|1L
A30414025,9,070700154,Tesco bottle citronella oil  1l SPP 3.00,TESCO|BOTTLE CITRONELLA OIL|1L,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|BOTTLE CITRONELLA OIL|1L
A30414027,5,073120599,Kaikoo Picnic Blanket Pink SP 5.00,KAIKOO|PICNIC BLANKET|PINK ,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,KAIKOO|PICNIC BLANKET|PINK
A30414027,6,073120599,Kaikoo Picnic Blanket Pink SP 5.00,KAIKOO|PICNIC BLANKET|PINK ,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,KAIKOO|PICNIC BLANKET|PINK
A30414027,7,073120599,Kaikoo Picnic Blanket Pink SP 5.00,KAIKOO|PICNIC BLANKET|PINK ,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,KAIKOO|PICNIC BLANKET|PINK
A30414027,9,073120599,Kaikoo Picnic Blanket Pink SP 5.00,KAIKOO|PICNIC BLANKET|PINK ,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,KAIKOO|PICNIC BLANKET|PINK
A30414031,5,073120604,Kaikoo Picnic Blanket Blue SPP 5.00,KAIKOO|PICNIC BLANKET|BLUE ,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,KAIKOO|PICNIC BLANKET|BLUE
A30414031,6,073120604,Kaikoo Picnic Blanket Blue SPP 5.00,KAIKOO|PICNIC BLANKET|BLUE ,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,KAIKOO|PICNIC BLANKET|BLUE
A30414031,7,073120604,Kaikoo Picnic Blanket Blue SPP 5.00,KAIKOO|PICNIC BLANKET|BLUE ,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,KAIKOO|PICNIC BLANKET|BLUE
A30414031,9,073120604,Kaikoo Picnic Blanket Blue SPP 5.00,KAIKOO|PICNIC BLANKET|BLUE ,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,KAIKOO|PICNIC BLANKET|BLUE
A30414068,5,059820834,Tesco unfragranced pillar candle ivory SPP 3.00,TESCO|PILLAR CANDLE IVORY|200X70 MM,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|PILLAR CANDLE IVORY|200X70 MM
A30414068,6,059820834,Tesco unfragranced pillar candle ivory SPP 3.00,TESCO|PILLAR CANDLE IVORY|200X70 MM,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|PILLAR CANDLE IVORY|200X70 MM
A30414068,7,059820834,Tesco unfragranced pillar candle ivory SPP 3.00,TESCO|PILLAR CANDLE IVORY|200X70 MM,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|PILLAR CANDLE IVORY|200X70 MM
A30414068,9,059820834,Tesco unfragranced pillar candle ivory SPP 3.00,TESCO|PILLAR CANDLE IVORY|200X70 MM,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �3.00,TESCO|PILLAR CANDLE IVORY|200X70 MM
A30414085,5,073415343,Disney Princess beach towel SPP 7.00,DISNEY PRINCESS|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY PRINCESS|BEACH TOWEL
A30414085,6,073415343,Disney Princess beach towel SPP 7.00,DISNEY PRINCESS|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY PRINCESS|BEACH TOWEL
A30414085,7,073415343,Disney Princess beach towel SPP 7.00,DISNEY PRINCESS|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY PRINCESS|BEACH TOWEL
A30414085,9,073415343,Disney Princess beach towel SPP 7.00,DISNEY PRINCESS|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY PRINCESS|BEACH TOWEL
A30414088,5,073415354,Disney Nemo beach towel SPP 7.00,DISNEY NEMO|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY NEMO|BEACH TOWEL
A30414088,6,073415354,Disney Nemo beach towel SPP 7.00,DISNEY NEMO|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY NEMO|BEACH TOWEL
A30414088,7,073415354,Disney Nemo beach towel SPP 7.00,DISNEY NEMO|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY NEMO|BEACH TOWEL
A30414088,9,073415354,Disney Nemo beach towel SPP 7.00,DISNEY NEMO|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY NEMO|BEACH TOWEL
A30414125,5,073415366,Disney Mini mouse beach towel SPP 7.00,DISNEY MINI MOUSE|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY MINI MOUSE|BEACH TOWEL
A30414125,6,073415366,Disney Mini mouse beach towel SPP 7.00,DISNEY MINI MOUSE|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY MINI MOUSE|BEACH TOWEL
A30414125,7,073415366,Disney Mini mouse beach towel SPP 7.00,DISNEY MINI MOUSE|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY MINI MOUSE|BEACH TOWEL
A30414125,9,073415366,Disney Mini mouse beach towel SPP 7.00,DISNEY MINI MOUSE|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY MINI MOUSE|BEACH TOWEL
A30414145,5,073415372,Disney Spiderman beach towel SPP 7.00,DISNEY SPIDERMAN|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY SPIDERMAN|BEACH TOWEL
A30414145,6,073415372,Disney Spiderman beach towel SPP 7.00,DISNEY SPIDERMAN|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY SPIDERMAN|BEACH TOWEL
A30414145,7,073415372,Disney Spiderman beach towel SPP 7.00,DISNEY SPIDERMAN|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY SPIDERMAN|BEACH TOWEL
A30414145,9,073415372,Disney Spiderman beach towel SPP 7.00,DISNEY SPIDERMAN|BEACH TOWEL,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �7.00,DISNEY SPIDERMAN|BEACH TOWEL
A30414166,5,073415389,Everyday Value beach towel - Raspberry SPP 5.00,TESCO VALUE |BEACH TOWEL|RASPBERRY,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE |BEACH TOWEL|RASPBERRY
A30414166,6,073415389,Everyday Value beach towel - Raspberry SPP 5.00,TESCO VALUE |BEACH TOWEL|RASPBERRY,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE |BEACH TOWEL|RASPBERRY
A30414166,7,073415389,Everyday Value beach towel - Raspberry SPP 5.00,TESCO VALUE |BEACH TOWEL|RASPBERRY,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE |BEACH TOWEL|RASPBERRY
A30414166,9,073415389,Everyday Value beach towel - Raspberry SPP 5.00,TESCO VALUE |BEACH TOWEL|RASPBERRY,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE |BEACH TOWEL|RASPBERRY
A30414176,5,073415395,Everyday Value beach towel - Turquoise SPP 5.00,TESCO VALUE|BEACH TOWEL|TURQUOISE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL|TURQUOISE
A30414176,6,073415395,Everyday Value beach towel - Turquoise SPP 5.00,TESCO VALUE|BEACH TOWEL|TURQUOISE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL|TURQUOISE
A30414176,7,073415395,Everyday Value beach towel - Turquoise SPP 5.00,TESCO VALUE|BEACH TOWEL|TURQUOISE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL|TURQUOISE
A30414176,9,073415395,Everyday Value beach towel - Turquoise SPP 5.00,TESCO VALUE|BEACH TOWEL|TURQUOISE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL|TURQUOISE
A30414179,5,073415406,Everyday Value beach towel - Navy SPP 5.00,TESCO VALUE|BEACH TOWEL |NAVY,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL |NAVY
A30414179,6,073415406,Everyday Value beach towel - Navy SPP 5.00,TESCO VALUE|BEACH TOWEL |NAVY,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL |NAVY
A30414179,7,073415406,Everyday Value beach towel - Navy SPP 5.00,TESCO VALUE|BEACH TOWEL |NAVY,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL |NAVY
A30414179,9,073415406,Everyday Value beach towel - Navy SPP 5.00,TESCO VALUE|BEACH TOWEL |NAVY,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL |NAVY
A30414180,5,073415412,Everyday Value beach towel - Purple SPP 5.00,TESCO VALUE|BEACH TOWEL|PURPLE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL|PURPLE
A30414180,6,073415412,Everyday Value beach towel - Purple SPP 5.00,TESCO VALUE|BEACH TOWEL|PURPLE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL|PURPLE
A30414180,7,073415412,Everyday Value beach towel - Purple SPP 5.00,TESCO VALUE|BEACH TOWEL|PURPLE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL|PURPLE
A30414180,9,073415412,Everyday Value beach towel - Purple SPP 5.00,TESCO VALUE|BEACH TOWEL|PURPLE,04-Mar-13,30-Jun-13,SPECIAL PURCHASE �5.00,TESCO VALUE|BEACH TOWEL|PURPLE
A30417345,5,072694444,*Wisdom Toothbrush triple pack 1.00to 0.50 HP,,05-Mar-13,30-Jun-13,#N/A,#N/A
A30417345,6,072694444,*Wisdom Toothbrush triple pack 1.00to 0.50 HP,,05-Mar-13,30-Jun-13,#N/A,#N/A
A30417345,7,072694444,*Wisdom Toothbrush triple pack 1.00to 0.50 HP,,05-Mar-13,30-Jun-13,#N/A,#N/A
A30417345,9,072694444,*Wisdom Toothbrush triple pack 1.00to 0.50 HP,,05-Mar-13,30-Jun-13,#N/A,#N/A
A30417448,5,073341746,*Technic Fruity Roll Lipgloss 6ml 1.00- 0.50 HP,,05-Mar-13,30-Jun-13,#N/A,#N/A
A30417448,6,073341746,*Technic Fruity Roll Lipgloss 6ml 1.00- 0.50 HP,,05-Mar-13,30-Jun-13,#N/A,#N/A
A30417448,7,073341746,*Technic Fruity Roll Lipgloss 6ml 1.00- 0.50 HP,,05-Mar-13,30-Jun-13,#N/A,#N/A
A30417448,9,073341746,*Technic Fruity Roll Lipgloss 6ml 1.00- 0.50 HP,,05-Mar-13,30-Jun-13,#N/A,#N/A
A30417826,5,051062770,SALLY HANSEN NAILS WRAPS 13ML 6.1-3.05HP,SALLY HANSEN|HARD AS NAILS|WRAPS|13ML,06-Mar-13,01-Jul-13,Half Price Was �6.10 Now �3.05,SALLY HANSEN|HARD AS NAILS|WRAPS|13ML   Crossed out prices charged at most Tesco stores in GB
A30417826,6,051062770,SALLY HANSEN NAILS WRAPS 13ML 6.1-3.05HP,SALLY HANSEN|HARD AS NAILS|WRAPS|13ML,06-Mar-13,01-Jul-13,Half Price Was �6.10 Now �3.05,SALLY HANSEN|HARD AS NAILS|WRAPS|13ML   Crossed out prices charged at most Tesco stores in GB
A30417826,7,051062770,SALLY HANSEN NAILS WRAPS 13ML 6.1-3.05HP,SALLY HANSEN|HARD AS NAILS|WRAPS|13ML,06-Mar-13,01-Jul-13,Half Price Was �6.10 Now �3.05,SALLY HANSEN|HARD AS NAILS|WRAPS|13ML   Crossed out prices charged at most Tesco stores in GB
A30417826,9,051062770,SALLY HANSEN NAILS WRAPS 13ML 6.1-3.05HP,SALLY HANSEN|HARD AS NAILS|WRAPS|13ML,06-Mar-13,01-Jul-13,Half Price Was �6.10 Now �3.05,SALLY HANSEN|HARD AS NAILS|WRAPS|13ML   Crossed out prices charged at most Tesco stores in GB
A30417827,5,051923973,NAILENE 77360 REAL FRENCH NAIL KIT 7-3.5HP,NAILENE|77360 REAL|FRENCH NAIL|KIT,06-Mar-13,01-Jul-13,Half Price Was �7.00 Now �3.50,NAILENE|77360 REAL|FRENCH NAIL|KIT   Crossed out prices charged at most Tesco stores in GB
A30417827,6,051923973,NAILENE 77360 REAL FRENCH NAIL KIT 7-3.5HP,NAILENE|77360 REAL|FRENCH NAIL|KIT,06-Mar-13,01-Jul-13,Half Price Was �7.00 Now �3.50,NAILENE|77360 REAL|FRENCH NAIL|KIT   Crossed out prices charged at most Tesco stores in GB
A30417827,7,051923973,NAILENE 77360 REAL FRENCH NAIL KIT 7-3.5HP,NAILENE|77360 REAL|FRENCH NAIL|KIT,06-Mar-13,01-Jul-13,Half Price Was �7.00 Now �3.50,NAILENE|77360 REAL|FRENCH NAIL|KIT   Crossed out prices charged at most Tesco stores in GB
A30417827,9,051923973,NAILENE 77360 REAL FRENCH NAIL KIT 7-3.5HP,NAILENE|77360 REAL|FRENCH NAIL|KIT,06-Mar-13,01-Jul-13,Half Price Was �7.00 Now �3.50,NAILENE|77360 REAL|FRENCH NAIL|KIT   Crossed out prices charged at most Tesco stores in GB
A30417828,5,051963026,NAILENE FRENCH MANICURE TIP GUIDES 1.98-0.99HP,NAILENE|FRENCH MANICURE|TIP GUIDES|66353,06-Mar-13,01-Jul-13,Half Price Was �1.98 Now 99p,NAILENE|FRENCH MANICURE|TIP GUIDES|66353   Crossed out prices charged at most Tesco stores in GB
A30417828,6,051963026,NAILENE FRENCH MANICURE TIP GUIDES 1.98-0.99HP,NAILENE|FRENCH MANICURE|TIP GUIDES|66353,06-Mar-13,01-Jul-13,Half Price Was �1.98 Now 99p,NAILENE|FRENCH MANICURE|TIP GUIDES|66353   Crossed out prices charged at most Tesco stores in GB
A30417828,7,051963026,NAILENE FRENCH MANICURE TIP GUIDES 1.98-0.99HP,NAILENE|FRENCH MANICURE|TIP GUIDES|66353,06-Mar-13,01-Jul-13,Half Price Was �1.98 Now 99p,NAILENE|FRENCH MANICURE|TIP GUIDES|66353   Crossed out prices charged at most Tesco stores in GB
A30417828,9,051963026,NAILENE FRENCH MANICURE TIP GUIDES 1.98-0.99HP,NAILENE|FRENCH MANICURE|TIP GUIDES|66353,06-Mar-13,01-Jul-13,Half Price Was �1.98 Now 99p,NAILENE|FRENCH MANICURE|TIP GUIDES|66353   Crossed out prices charged at most Tesco stores in GB
A30417829,5,052068451,SALLY HANSEN MANICURE2X13ML 5.2-2.6HP,SALLY HANSEN|FRENCH MANICURE|NEARLY NUDE|2X13ML,06-Mar-13,01-Jul-13,Half Price Was �5.20 Now �2.60,SALLY HANSEN|FRENCH MANICURE|NEARLY NUDE|2X13ML   Crossed out prices charged at most Tesco stores in GB
A30417829,6,052068451,SALLY HANSEN MANICURE2X13ML 5.2-2.6HP,SALLY HANSEN|FRENCH MANICURE|NEARLY NUDE|2X13ML,06-Mar-13,01-Jul-13,Half Price Was �5.20 Now �2.60,SALLY HANSEN|FRENCH MANICURE|NEARLY NUDE|2X13ML   Crossed out prices charged at most Tesco stores in GB
A30417829,7,052068451,SALLY HANSEN MANICURE2X13ML 5.2-2.6HP,SALLY HANSEN|FRENCH MANICURE|NEARLY NUDE|2X13ML,06-Mar-13,01-Jul-13,Half Price Was �5.20 Now �2.60,SALLY HANSEN|FRENCH MANICURE|NEARLY NUDE|2X13ML   Crossed out prices charged at most Tesco stores in GB
A30417829,9,052068451,SALLY HANSEN MANICURE2X13ML 5.2-2.6HP,SALLY HANSEN|FRENCH MANICURE|NEARLY NUDE|2X13ML,06-Mar-13,01-Jul-13,Half Price Was �5.20 Now �2.60,SALLY HANSEN|FRENCH MANICURE|NEARLY NUDE|2X13ML   Crossed out prices charged at most Tesco stores in GB
A30417830,5,054313248,SALLY HANSEN MANICURE2X13ML 5.2-2.6HP,SALLY HANSEN|FRENCH MANICURE|SHEERLY OPAL|2X13ML,06-Mar-13,01-Jul-13,Half Price Was �5.20 Now �2.60,SALLY HANSEN|FRENCH MANICURE|SHEERLY OPAL|2X13ML   Crossed out prices charged at most Tesco stores in GB
A30417830,6,054313248,SALLY HANSEN MANICURE2X13ML 5.2-2.6HP,SALLY HANSEN|FRENCH MANICURE|SHEERLY OPAL|2X13ML,06-Mar-13,01-Jul-13,Half Price Was �5.20 Now �2.60,SALLY HANSEN|FRENCH MANICURE|SHEERLY OPAL|2X13ML   Crossed out prices charged at most Tesco stores in GB
A30417830,7,054313248,SALLY HANSEN MANICURE2X13ML 5.2-2.6HP,SALLY HANSEN|FRENCH MANICURE|SHEERLY OPAL|2X13ML,06-Mar-13,01-Jul-13,Half Price Was �5.20 Now �2.60,SALLY HANSEN|FRENCH MANICURE|SHEERLY OPAL|2X13ML   Crossed out prices charged at most Tesco stores in GB
A30417830,9,054313248,SALLY HANSEN MANICURE2X13ML 5.2-2.6HP,SALLY HANSEN|FRENCH MANICURE|SHEERLY OPAL|2X13ML,06-Mar-13,01-Jul-13,Half Price Was �5.20 Now �2.60,SALLY HANSEN|FRENCH MANICURE|SHEERLY OPAL|2X13ML   Crossed out prices charged at most Tesco stores in GB
A30417831,5,054313452,SALLY HANSEN DIAMOND CUTICLE OIL13.3ML 7-3.5HP,SALLY HANSEN|DIAMOND STRENGTH|CUTICLE OIL|13.3ML,06-Mar-13,01-Jul-13,Half Price Was �7.00 Now �3.50,SALLY HANSEN|DIAMOND STRENGTH|CUTICLE OIL|13.3ML   Crossed out prices charged at most Tesco stores in GB
A30417831,6,054313452,SALLY HANSEN DIAMOND CUTICLE OIL13.3ML 7-3.5HP,SALLY HANSEN|DIAMOND STRENGTH|CUTICLE OIL|13.3ML,06-Mar-13,01-Jul-13,Half Price Was �7.00 Now �3.50,SALLY HANSEN|DIAMOND STRENGTH|CUTICLE OIL|13.3ML   Crossed out prices charged at most Tesco stores in GB
A30417831,7,054313452,SALLY HANSEN DIAMOND CUTICLE OIL13.3ML 7-3.5HP,SALLY HANSEN|DIAMOND STRENGTH|CUTICLE OIL|13.3ML,06-Mar-13,01-Jul-13,Half Price Was �7.00 Now �3.50,SALLY HANSEN|DIAMOND STRENGTH|CUTICLE OIL|13.3ML   Crossed out prices charged at most Tesco stores in GB
A30417831,9,054313452,SALLY HANSEN DIAMOND CUTICLE OIL13.3ML 7-3.5HP,SALLY HANSEN|DIAMOND STRENGTH|CUTICLE OIL|13.3ML,06-Mar-13,01-Jul-13,Half Price Was �7.00 Now �3.50,SALLY HANSEN|DIAMOND STRENGTH|CUTICLE OIL|13.3ML   Crossed out prices charged at most Tesco stores in GB
A30417833,5,055999908,COSMOPOLITAN REAL TOUCH NAILS 10 5.5-2.75HP,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|10,06-Mar-13,01-Jul-13,Half Price Was �5.50 Now �2.75,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|10   Crossed out prices charged at most Tesco stores in GB
A30417833,6,055999908,COSMOPOLITAN REAL TOUCH NAILS 10 5.5-2.75HP,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|10,06-Mar-13,01-Jul-13,Half Price Was �5.50 Now �2.75,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|10   Crossed out prices charged at most Tesco stores in GB
A30417833,7,055999908,COSMOPOLITAN REAL TOUCH NAILS 10 5.5-2.75HP,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|10,06-Mar-13,01-Jul-13,Half Price Was �5.50 Now �2.75,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|10   Crossed out prices charged at most Tesco stores in GB
A30417833,9,055999908,COSMOPOLITAN REAL TOUCH NAILS 10 5.5-2.75HP,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|10,06-Mar-13,01-Jul-13,Half Price Was �5.50 Now �2.75,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|10   Crossed out prices charged at most Tesco stores in GB
A30417834,5,056000068,COSMOPOLITAN REAL TOUCH NAILS 11 5.5-2.75HP,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|11,06-Mar-13,01-Jul-13,Half Price Was �5.50 Now �2.75,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|11   Crossed out prices charged at most Tesco stores in GB
A30417834,6,056000068,COSMOPOLITAN REAL TOUCH NAILS 11 5.5-2.75HP,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|11,06-Mar-13,01-Jul-13,Half Price Was �5.50 Now �2.75,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|11   Crossed out prices charged at most Tesco stores in GB
A30417834,7,056000068,COSMOPOLITAN REAL TOUCH NAILS 11 5.5-2.75HP,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|11,06-Mar-13,01-Jul-13,Half Price Was �5.50 Now �2.75,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|11   Crossed out prices charged at most Tesco stores in GB
A30417834,9,056000068,COSMOPOLITAN REAL TOUCH NAILS 11 5.5-2.75HP,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|11,06-Mar-13,01-Jul-13,Half Price Was �5.50 Now �2.75,COSMOPOLITAN|REAL TOUCH NAILS|FRENCH STYLE|11   Crossed out prices charged at most Tesco stores in GB
