"ITEM","ZONE_ID","OFFER_ID","OFFER_NAME","EFFECTIVE_DATE","END_DATE"
"060721674-001",13,"R30748825","NIV VISAGE OIL FREEMOISTNG DAY CRM50ML SV1/3","20130729","20130819"
"051078043-002",12,"R30748825","NIV VISAGE OIL FREEMOISTNG DAY CRM50ML SV1/3","20130729","20130819"
"060721674-001",13,"R30748826","NIV VISAGE DAILY ESSENTIALSSCRUB 150ML SV1/3","20130729","20130819"
"050415159-001",12,"R30748826","NIV VISAGE DAILY ESSENTIALSSCRUB 150ML SV1/3","20130729","20130819"
"051783628-001",13,"R30748827","NIV VIS DILY EYE MKE UP REMOVER 125ML SV1/3","20130729","20130819"
"051078043-003",12,"R30748827","NIV VIS DILY EYE MKE UP REMOVER 125ML SV1/3","20130729","20130819"
"050415171",13,"R30748828","NIV VISAGEFACIAL WIPES 25S SV1/3","20130729","20130819"
"051061538-001",12,"R30748828","NIV VISAGEFACIAL WIPES 25S SV1/3","20130729","20130819"
"051783628-001",13,"R30748829","COL MOUTH RINSE COMPCARE PURPLE 500ML Half Price","20130729","20130819"
"050415171",12,"R30748829","COL MOUTH RINSE COMPCARE PURPLE 500ML Half Price","20130729","20130819"
"051078043",13,"R30748830","COL M/RINSE COMPLETCR SENSITIVE 500ML Half Price","20130729","20130819"
"051078043",12,"R30748830","COL M/RINSE COMPLETCR SENSITIVE 500ML Half Price","20130729","20130819"
"060747148",13,"R30748831","COL TOOTHBRUSH SURROUND SV33%","20130729","20130819"
"060747148",12,"R30748831","COL TOOTHBRUSH SURROUND SV33%","20130729","20130819"
"065328395",13,"R30748832","COL MOUTHRINSE MAX WHITE ONE 500ML SV33%","20130729","20130819"
"066372472",12,"R30748832","COL MOUTHRINSE MAX WHITE ONE 500ML SV33%","20130729","20130819"
"066372472",13,"R30748833","COLGATE MAX WHITE TOOTHPASTE 100ML SV33%","20130729","20130819"
"050415159",12,"R30748833","COLGATE MAX WHITE TOOTHPASTE 100ML SV33%","20130729","20130819"
"051061538",13,"R30748834","COLGATE ADVANCED WHTNG 100ML PUMP SV33%","20130729","20130819"
"051061538",12,"R30748834","COLGATE ADVANCED WHTNG 100ML PUMP SV33%","20130729","20130819"
"060721674",13,"R30748835","COLGATE SENS + WHITENINGPUMP 100ML SV33%","20130729","20130819"
"051061538-001",12,"R30748835","COLGATE SENS + WHITENINGPUMP 100ML SV33%","20130729","20130819"
"050415159-001",13,"R30748836","COL PUMP MAXFRESH COOL T/P 100ML SV33%","20130729","20130819"
"060721311",12,"R30748836","COL PUMP MAXFRESH COOL T/P 100ML SV33%","20130729","20130819"
"060721311",13,"R30748839","COLGATE MAX WHITE 100ML PUMP SV33%","20130729","20130819"
"059054842-001",12,"R30748839","COLGATE MAX WHITE 100ML PUMP SV33%","20130729","20130819"
"050415171-001",13,"R30748840","COL MAX WHT  TOOTHPASTE 75ML SV33%","20130729","20130819"
"050415171-001",12,"R30748840","COL MAX WHT  TOOTHPASTE 75ML SV33%","20130729","20130819"
"051078043-001",13,"R30748841","COLGATE 360 SENSITIVE TOOTHBRUSH SV33%","20130729","20130819"
"059651302",12,"R30748841","COLGATE 360 SENSITIVE TOOTHBRUSH SV33%","20130729","20130819"
"072958393",13,"R30748842","COL SENS PRORELIEF MULTI 75ML SV1.00","20130729","20130819"
"072958393",12,"R30748842","COL SENS PRORELIEF MULTI 75ML SV1.00","20130729","20130819"
"066372339",13,"R30748843","COL SENS PRO RELIEF + WHTNING 75ML SV1.00","20130729","20130819"
"066372339",12,"R30748843","COL SENS PRO RELIEF + WHTNING 75ML SV1.00","20130729","20130819"
"071968359",13,"R30748844","COLGATE SENSITIVE PRO RELIEF 75ML SV1.00","20130729","20130819"
"071968359",12,"R30748844","COLGATE SENSITIVE PRO RELIEF 75ML SV1.00","20130729","20130819"
"059651302",13,"R30748845","COL T/PASTE MAX WHT ONE ACTIVE 75ML SV33%","20130729","20130819"
"058051904",12,"R30748845","COL T/PASTE MAX WHT ONE ACTIVE 75ML SV33%","20130729","20130819"
"058051904-001",13,"R30748846","COL MICROSONIC ACTIFLEX MEDIUM SV33%","20130729","20130819"
"058051904-001",12,"R30748846","COL MICROSONIC ACTIFLEX MEDIUM SV33%","20130729","20130819"
"058051904",13,"R30748847","COLGATE TOTAL ADVANCED 175ML SV1.00","20130729","20130819"
"064097680",12,"R30748847","COLGATE TOTAL ADVANCED 175ML SV1.00","20130729","20130819"
"071968394",13,"R30748848","COL T/P TOTL DVNCED CLEN 175ML RRP SV1.00","20130729","20130819"
"071968394",12,"R30748848","COL T/P TOTL DVNCED CLEN 175ML RRP SV1.00","20130729","20130819"
"058051904-001",13,"R30748849","COLGATE T/BRUSH 360 BATTERY SV33%","20130729","20130819"
"058051904",12,"R30748849","COLGATE T/BRUSH 360 BATTERY SV33%","20130729","20130819"
"058051904-001",13,"R30748850","COLGATE TOTAL ADVANCED WHTNG 175ML SV1.00","20130729","20130819"
"058051904-001",12,"R30748850","COLGATE TOTAL ADVANCED WHTNG 175ML SV1.00","20130729","20130819"
"058051904-001",13,"R30748851","COLGATE SENS PRO RELIEF REPAIR 75ML SV1.00","20130729","20130819"
"058051904",12,"R30748851","COLGATE SENS PRO RELIEF REPAIR 75ML SV1.00","20130729","20130819"
"058051904",13,"R30748852","COL MAX WHT ONE SONIC TOOTHBRUSH SV33%","20130729","20130819"
"058051904",12,"R30748852","COL MAX WHT ONE SONIC TOOTHBRUSH SV33%","20130729","20130819"
"064097680",13,"R30748853","COL SENSITIVE PRO RELIEF 400ML SV33%","20130729","20130819"
"061925230",12,"R30748853","COL SENSITIVE PRO RELIEF 400ML SV33%","20130729","20130819"
"052850544",13,"R30748854","COL MAX WHT SHINE TOOTHPASTE 75ML Half Price","20130729","20130819"
"052850544-001",12,"R30748854","COL MAX WHT SHINE TOOTHPASTE 75ML Half Price","20130729","20130819"
"052850544-001",13,"R30748855","COL BATTERY SPIDERMAN TOOTHBRUSH SV33%","20130729","20130819"
"052850544-002",12,"R30748855","COL BATTERY SPIDERMAN TOOTHBRUSH SV33%","20130729","20130819"
"071190092-001",13,"R30748856","COL BATTERY BARBIE TOOTHBRUSH SV33%","20130729","20130819"
"071190092-001",12,"R30748856","COL BATTERY BARBIE TOOTHBRUSH SV33%","20130729","20130819"
"071190092",13,"R30748857","COLGATE BRUSH TWEENS SV33%","20130729","20130819"
"071190092",12,"R30748857","COLGATE BRUSH TWEENS SV33%","20130729","20130819"
"061925230",13,"R30748858","COLGATE T/BRUSH 360 BATTERY REFILLS SV33%","20130729","20130819"
"052850544-002",12,"R30748858","COLGATE T/BRUSH 360 BATTERY REFILLS SV33%","20130729","20130819"
"052850544",13,"R30747412","JF SHEER BLD  LENING SPRY100ML Sve 33%","20130729","20130819"
"067912570",12,"R30747412","JF SHEER BLD  LENING SPRY100ML Sve 33%","20130729","20130819"
"067912570",13,"R30747413","BRILL   SHINE FIX  HSPRY 250ML Sve 33%","20130729","20130819"
"050350125-002",12,"R30747413","BRILL   SHINE FIX  HSPRY 250ML Sve 33%","20130729","20130819"
"050350125-002",13,"R30747414","BB LIQUID SHINE    PFTOR 75ML Sve 33%","20130729","20130819"
"050350125-001",12,"R30747414","BB LIQUID SHINE    PFTOR 75ML Sve 33%","20130729","20130819"
"050350125-002",13,"R30747415","JF LUXURIOUS  V  DRY  125ML Sve 33%","20130729","20130819"
"050350125",12,"R30747415","JF LUXURIOUS  V  DRY  125ML Sve 33%","20130729","20130819"
"050350125",13,"R30747416","JF LUXURIOUS  V THICK   200ML Sve 33%","20130729","20130819"
"050350125",12,"R30747416","JF LUXURIOUS  V THICK   200ML Sve 33%","20130729","20130819"
"050350125-001",13,"R30747417","JF LUXURIOUS  V   250ML Sve 33%","20130729","20130819"
"050350125-001",12,"R30747417","JF LUXURIOUS  V   250ML Sve 33%","20130729","20130819"
"050350125-002",13,"R30747418","JF LUXURIOUS   BUT SPRY 100ML Sve 33%","20130729","20130819"
"052165013-001",12,"R30747418","JF LUXURIOUS   BUT SPRY 100ML Sve 33%","20130729","20130819"
"052165013-001",13,"R30747419","JF FULL REPAIR    STYLER 100ML Sve 33%","20130729","20130819"
"052165013",12,"R30747419","JF FULL REPAIR    STYLER 100ML Sve 33%","20130729","20130819"
"050350125",13,"R30747420","JF FULL REPAIR  TMENTMASK 150ML Sve 33%","20130729","20130819"
"050350125-001",12,"R30747420","JF FULL REPAIR  TMENTMASK 150ML Sve 33%","20130729","20130819"
"052165013",13,"R30747421","SCHPF  CLR MASK 550  GLDEN BRWN Sve 33%","20130729","20130819"
"052165013",12,"R30747421","SCHPF  CLR MASK 550  GLDEN BRWN Sve 33%","20130729","20130819"
"052165013-001",13,"R30747422","SCHPF  CLR MASK 100  BLACK Sve 33%","20130729","20130819"
"052165013-001",12,"R30747422","SCHPF  CLR MASK 100  BLACK Sve 33%","20130729","20130819"
"052165013",13,"R30747423","SCHPF  CLR MASK 400  DARK BROWN Sve 33%","20130729","20130819"
"054905230-001",12,"R30747423","SCHPF  CLR MASK 400  DARK BROWN Sve 33%","20130729","20130819"
"054905230",13,"R30747424","SCHPF  CLR MASK 586   MAHOGANY Sve 33%","20130729","20130819"
"054905230",12,"R30747424","SCHPF  CLR MASK 586   MAHOGANY Sve 33%","20130729","20130819"
"054905230",13,"R30747425","SCHPF  CLR MASK 700  DARK BND Sve 33%","20130729","20130819"
"054905230-001",12,"R30747425","SCHPF  CLR MASK 700  DARK BND Sve 33%","20130729","20130819"
"054905230-001",13,"R30747426","SCHPF  CLR MSK 900  NATURAL BND Sve 33%","20130729","20130819"
"054905230-001",12,"R30747426","SCHPF  CLR MSK 900  NATURAL BND Sve 33%","20130729","20130819"
"054905230",13,"R30747427","SCHPF  CLR MASK 910  PEARL BND Sve 33%","20130729","20130819"
"072183744",12,"R30747427","SCHPF  CLR MASK 910  PEARL BND Sve 33%","20130729","20130819"
"072183744",13,"R30747428","ELVIVE UV  PRO  COND 400ML Sve 25%","20130729","20130819"
"072183744",12,"R30747428","ELVIVE UV  PRO  COND 400ML Sve 25%","20130729","20130819"
"072183744",13,"R30747429","ELVIVE UV  PRO  SPOO 400ML Sve 25%","20130729","20130819"
"065064913",12,"R30747429","ELVIVE UV  PRO  SPOO 400ML Sve 25%","20130729","20130819"
"072488044",13,"R30747430","ELVIVE  FULL RSTORE  SMPO 400ML Sve 25%","20130729","20130819"
"072488044",12,"R30747430","ELVIVE  FULL RSTORE  SMPO 400ML Sve 25%","20130729","20130819"
"072775977",13,"R30747431","ELVIVE  FULL RESTRE  COND 400ML Sve 25%","20130729","20130819"
"074003437",12,"R30747431","ELVIVE  FULL RESTRE  COND 400ML Sve 25%","20130729","20130819"
"074003437",13,"R30747432","LRL  SMOOTH  & P COND 400ML Sve 25%","20130729","20130819"
"073532434",12,"R30747432","LRL  SMOOTH  & P COND 400ML Sve 25%","20130729","20130819"
"073532434",13,"R30747433","LRL SMOOTH  & PLISH  SMPO 400ML Sve 25%","20130729","20130819"
"073532434",12,"R30747433","LRL SMOOTH  & PLISH  SMPO 400ML Sve 25%","20130729","20130819"
"073532434",13,"R30747434","ELVIVE TRIPLE   SMPO  400ML Sve 25%","20130729","20130819"
"073532434",12,"R30747434","ELVIVE TRIPLE   SMPO  400ML Sve 25%","20130729","20130819"
"073532434",13,"R30747435","ELVIVE TRIPLE   COND  400ML Sve 25%","20130729","20130819"
"065668470",12,"R30747435","ELVIVE TRIPLE   COND  400ML Sve 25%","20130729","20130819"
"065668470",13,"R30747436","ELVI NUTRIGLOSS TAL SMPO 400ML Sve 25%","20130729","20130819"
"072761890",12,"R30747436","ELVI NUTRIGLOSS TAL SMPO 400ML Sve 25%","20130729","20130819"
"072761890",13,"R30747437","ELVIVENUTRIGLOSSCRYSTAL  400ML Sve 25%","20130729","20130819"
"073531493",12,"R30747437","ELVIVENUTRIGLOSSCRYSTAL  400ML Sve 25%","20130729","20130819"
"073531493",13,"R30747438","ELVIVE  NUTRIGLOSS LCOND 400ML Sve 25%","20130729","20130819"
"064216863",12,"R30747438","ELVIVE  NUTRIGLOSS LCOND 400ML Sve 25%","20130729","20130819"
"066535240",13,"R30747439","ELVIVE  NUTRIGLOSS LSPOO 400ML Sve 25%","20130729","20130819"
"066535240",12,"R30747439","ELVIVE  NUTRIGLOSS LSPOO 400ML Sve 25%","20130729","20130819"
"068180511-001",13,"R30747440","ELVIVE HIGHLCONDITIONER400ML Sve 25%","20130729","20130819"
"067541720",12,"R30747440","ELVIVE HIGHLCONDITIONER400ML Sve 25%","20130729","20130819"
"067541720",13,"R30747441","ELVIVE HIGHLNUTN  SMPO 400ML Sve 25%","20130729","20130819"
"071877023",12,"R30747441","ELVIVE HIGHLNUTN  SMPO 400ML Sve 25%","20130729","20130819"
"071877023",13,"R30747442","ELVIVE CIDE+AE  COND 400ML Sve 25%","20130729","20130819"
"065064965",12,"R30747442","ELVIVE CIDE+AE  COND 400ML Sve 25%","20130729","20130819"
"065064913",13,"R30747443","ELVIVE PROTEINS   COND 400ML Sve 25%","20130729","20130819"
"064676663",12,"R30747443","ELVIVE PROTEINS   COND 400ML Sve 25%","20130729","20130819"
"064676663",13,"R30747444","ELVIVE N COND 400ML Sve 25%","20130729","20130819"
"067526936",12,"R30747444","ELVIVE N COND 400ML Sve 25%","20130729","20130819"
"071737938",13,"R30747445","ELVIVE  RENUTRITION  COND 400ML Sve 25%","20130729","20130819"
"072050544",12,"R30747445","ELVIVE  RENUTRITION  COND 400ML Sve 25%","20130729","20130819"
"072050544",13,"R30747446","ELVIVE CERAMIDE+ SPOO 400ML Sve 25%","20130729","20130819"
"068155997",12,"R30747446","ELVIVE CERAMIDE+ SPOO 400ML Sve 25%","20130729","20130819"
"068155997",13,"R30747447","ELVIVE PROTEINS   SPOO 400ML Sve 25%","20130729","20130819"
"073905114",12,"R30747447","ELVIVE PROTEINS   SPOO 400ML Sve 25%","20130729","20130819"
"073905114",13,"R30747448","ELVIVE NTENSE  SPOO 400ML Sve 25%","20130729","20130819"
"066535205",12,"R30747448","ELVIVE NTENSE  SPOO 400ML Sve 25%","20130729","20130819"
"067552880",13,"R30747449","ELVIVE  RENUTRITION  SMPO 400ML Sve 25%","20130729","20130819"
"067552880",12,"R30747449","ELVIVE  RENUTRITION  SMPO 400ML Sve 25%","20130729","20130819"
"065668493",13,"R30747450","ELVIVE     2 IN 1 400ML Sve 25%","20130729","20130819"
"065668493",12,"R30747450","ELVIVE     2 IN 1 400ML Sve 25%","20130729","20130819"
"068213451-001",13,"R30748859","SENSODYNE PRONAMEL TOOTHPASTE 100ML SV33%","20130729","20130819"
"068213451-001",12,"R30748859","SENSODYNE PRONAMEL TOOTHPASTE 100ML SV33%","20130729","20130819"
"067537714",13,"R30748860","SENSODYNE PRONAMEL WHTNING 75ML SV33%","20130729","20130819"
"068180799",12,"R30748860","SENSODYNE PRONAMEL WHTNING 75ML SV33%","20130729","20130819"
"073209772",13,"R30748861","SENSODYNE PRONAMEL MOUTHWASH 250ML SV33%","20130729","20130819"
"073209772",12,"R30748861","SENSODYNE PRONAMEL MOUTHWASH 250ML SV33%","20130729","20130819"
"074667100",13,"R30748862","SENSODYNE PRONAMEL SOFT TOOTHBRUSH SV25%","20130729","20130819"
"074667100",12,"R30748862","SENSODYNE PRONAMEL SOFT TOOTHBRUSH SV25%","20130729","20130819"
"068183709",13,"R30748865","LISTERINE COOL MINT 1 LITRE NW5.00","20130729","20130819"
"068183709",12,"R30748865","LISTERINE COOL MINT 1 LITRE NW5.00","20130729","20130819"
"072806717",13,"R30748866","JOHNSON'S FACE CARE REFRESHING WIPES 25 H/P","20130729","20130819"
"072806717",12,"R30748866","JOHNSON'S FACE CARE REFRESHING WIPES 25 H/P","20130729","20130819"
"072438231",13,"R30748867","JOHNSON'S FACE CARE MOISTNG WIPES 25 H/P","20130729","20130819"
"074760904",12,"R30748867","JOHNSON'S FACE CARE MOISTNG WIPES 25 H/P","20130729","20130819"
"064216523",13,"R30748868","JOHNSON'S FACE CARE EXTRA SENS WIPES 25 H/P","20130729","20130819"
"064216523",12,"R30748868","JOHNSON'S FACE CARE EXTRA SENS WIPES 25 H/P","20130729","20130819"
"067837906",13,"R30748869","JOHNSON'S FACE CARE PAMPERING WIPES 25 H/P","20130729","20130819"
"071588048",12,"R30748869","JOHNSON'S FACE CARE PAMPERING WIPES 25 H/P","20130729","20130819"
"073531395",13,"R30748870","JOHNSON'S FACE CARE CLEAR SKIN WIPES 25 H/P","20130729","20130819"
"073531395",12,"R30748870","JOHNSON'S FACE CARE CLEAR SKIN WIPES 25 H/P","20130729","20130819"
"068199651",13,"R30748871","REACH LISTERINE ULTIMAT WHITNINGT H/P","20130729","20130819"
"068199651",12,"R30748871","REACH LISTERINE ULTIMAT WHITNINGT H/P","20130729","20130819"
"067528149",13,"R30748872","RM APOCALIPSLIP CELESTIAL 5.5ML SV2.00","20130729","20130819"
"067528149",12,"R30748872","RM APOCALIPSLIP CELESTIAL 5.5ML SV2.00","20130729","20130819"
"065063989",13,"R30748873","RM APOCALIPSLIP LACQUER STELLAR 5.5ML SV2.00","20130729","20130819"
"067539506",12,"R30748873","RM APOCALIPSLIP LACQUER STELLAR 5.5ML SV2.00","20130729","20130819"
"067539506",13,"R30748874","RM APOCALIPSLIP LACQUER GALAXY 5.5ML SV2.00","20130729","20130819"
"065146189",12,"R30748874","RM APOCALIPSLIP LACQUER GALAXY 5.5ML SV2.00","20130729","20130819"
"065146189",13,"R30748875","RM APOCALIPSLIP APOCALIPTIC5.5ML SV2.00","20130729","20130819"
"068180799",12,"R30748875","RM APOCALIPSLIP APOCALIPTIC5.5ML SV2.00","20130729","20130819"
"074760945",13,"R30748876","RM POCLIPSLIP LCQUER BIG BNG 5.5ML SV2.00","20130729","20130819"
"065668527",12,"R30748876","RM POCLIPSLIP LCQUER BIG BNG 5.5ML SV2.00","20130729","20130819"
"065668527",13,"R30748877","RIMMEL POCLIPSLIP LCQUER NOV 5.5ML SV2.00","20130729","20130819"
"072586515",12,"R30748877","RIMMEL POCLIPSLIP LCQUER NOV 5.5ML SV2.00","20130729","20130819"
"068155951",13,"R30748878","RM APOCALIPSLIP NUDEECLIPSE 5.5ML SV2.00","20130729","20130819"
"073739426",12,"R30748878","RM APOCALIPSLIP NUDEECLIPSE 5.5ML SV2.00","20130729","20130819"
"073739426",13,"R30748879","RM MATCH PERFECTION FOUNDATION-IVORY SV3.00","20130729","20130819"
"061767007",12,"R30748879","RM MATCH PERFECTION FOUNDATION-IVORY SV3.00","20130729","20130819"
"072833771",13,"R30748880","RM MATCH PERFWCTION FOUNDATION-BEIGE SV3.00","20130729","20130819"
"066535228",12,"R30748880","RM MATCH PERFWCTION FOUNDATION-BEIGE SV3.00","20130729","20130819"
"073806065",13,"R30748881","RM MATCH PERFWCTION FOUNDATN-CLASSIC SV3.00","20130729","20130819"
"062728715",12,"R30748881","RM MATCH PERFWCTION FOUNDATN-CLASSIC SV3.00","20130729","20130819"
"072833840",13,"R30748882","RIMMEL MATCH PFTFOUNDATION TRUE NUDE SV3.00","20130729","20130819"
"072863389",12,"R30748882","RIMMEL MATCH PFTFOUNDATION TRUE NUDE SV3.00","20130729","20130819"
"072863389",13,"R30748883","RM MATCH PERFECTION FOUNDATION BEIGE SV3.00","20130729","20130819"
"068156155",12,"R30748883","RM MATCH PERFECTION FOUNDATION BEIGE SV3.00","20130729","20130819"
"068156155",13,"R30748884","RM LASH END LESS MASCARA BROWN 11ML SV3.00","20130729","20130819"
"071588048",12,"R30748884","RM LASH END LESS MASCARA BROWN 11ML SV3.00","20130729","20130819"
"074003846",13,"R30748885","RM LASH END LESS MASCARA BLACK 11ML SV3.00","20130729","20130819"
"067538771",12,"R30748885","RM LASH END LESS MASCARA BLACK 11ML SV3.00","20130729","20130819"
"071356714",13,"R30748886","RM LASH ACCERLATOR MASC EXTREME BLK SV3.00","20130729","20130819"
"071969030",12,"R30748886","RM LASH ACCERLATOR MASC EXTREME BLK SV3.00","20130729","20130819"
"071969030",13,"R30748887","RIMMEL LSH CCELERTOR MSC BLCK 7ML SV3.00","20130729","20130819"
"074100783",12,"R30748887","RIMMEL LSH CCELERTOR MSC BLCK 7ML SV3.00","20130729","20130819"
"067744706",13,"R30748888","RIMMEL LSH CCELERTOR MSC BROWN 7ML SV3.00","20130729","20130819"
"071509086",12,"R30748888","RIMMEL LSH CCELERTOR MSC BROWN 7ML SV3.00","20130729","20130819"
"071509086",13,"R30748889","RIMMEL LASH ACCELERATOR MASC BLK 7ML SV3.00","20130729","20130819"
"068180338",12,"R30748889","RIMMEL LASH ACCELERATOR MASC BLK 7ML SV3.00","20130729","20130819"
"053028676",13,"R30748890","DOVE SMR GLWBDY LOTION FIR/NORM. 250ML SV1/3","20130729","20130819"
"068180661",12,"R30748890","DOVE SMR GLWBDY LOTION FIR/NORM. 250ML SV1/3","20130729","20130819"
"068180661",13,"R30748891","DOVE SMR GLWBDY LOTION NORM/DRK. 250ML SV1/3","20130729","20130819"
"074760945",12,"R30748891","DOVE SMR GLWBDY LOTION NORM/DRK. 250ML SV1/3","20130729","20130819"
"067537714",13,"R30748892","DOVE SMR GLOWSHIMMER 250ML SV1/3","20130729","20130819"
"074100783",12,"R30748892","DOVE SMR GLOWSHIMMER 250ML SV1/3","20130729","20130819"
"072570522",13,"R30748893","VASELINE ALOE FRESH BODY LOTION 200ML H/P","20130729","20130819"
"074100725",12,"R30748893","VASELINE ALOE FRESH BODY LOTION 200ML H/P","20130729","20130819"
"065063920",13,"R30748894","VASELINE ESS MOISTURE BODY LOTION 200ML H/P","20130729","20130819"
"072050487",12,"R30748894","VASELINE ESS MOISTURE BODY LOTION 200ML H/P","20130729","20130819"
"070883754",13,"R30748895","VAS INT. RESCUE MSTUR.LTNUNFRAG. 200ML H/P","20130729","20130819"
"067526936",12,"R30748895","VAS INT. RESCUE MSTUR.LTNUNFRAG. 200ML H/P","20130729","20130819"
"066535286",13,"R30748896","VAS COND. COCOA BUTTER BODY LTN 200ML H/P","20130729","20130819"
"071968866",12,"R30748896","VAS COND. COCOA BUTTER BODY LTN 200ML H/P","20130729","20130819"
"071968866",13,"R30748897","VAS ALOE FRESH MOISTNG. BODY GEL 200ML H/P","20130729","20130819"
"071356714",12,"R30748897","VAS ALOE FRESH MOISTNG. BODY GEL 200ML H/P","20130729","20130819"
"066535136",13,"R30748898","VASELINE ALOE FRESH MST. LOTION 400ML H/P","20130729","20130819"
"068058732",12,"R30748898","VASELINE ALOE FRESH MST. LOTION 400ML H/P","20130729","20130819"
"071587769",13,"R30748899","VASELINE LOTION 400ML COCOA H/P","20130729","20130819"
"067994726",12,"R30748899","VASELINE LOTION 400ML COCOA H/P","20130729","20130819"
"074003846",13,"R30748900","VASELINE ESSENTIAL MSTUR LOTION 400ML H/P","20130729","20130819"
"072775977",12,"R30748900","VASELINE ESSENTIAL MSTUR LOTION 400ML H/P","20130729","20130819"
"065063989",13,"R30748901","VAS INT. RESCUE MOISTURE BODY LTN 400ML H/P","20130729","20130819"
"065063920",12,"R30748901","VAS INT. RESCUE MOISTURE BODY LTN 400ML H/P","20130729","20130819"
"071426419",13,"R30748902","VASELINE COCOA BUTTER BODY OIL 200ML H/P","20130729","20130819"
"072426354",12,"R30748902","VASELINE COCOA BUTTER BODY OIL 200ML H/P","20130729","20130819"
