"ITEM","PRICE_ZONE_ID","SELLING_RETAIL"
"050717482",4,0.75
"050505312",4,1.80
"050530736",14,1.08
"050330443",4,1.75
"050529474",14,1.08
"050717482",14,0.81
"050438247",4,0.75
"050043760",14,1.88
"050045239",3,0.81
"050045268",4,0.75
"050040659",4,1.00
"050040705",4,1.70
"050308782",14,1.88
"050044534",4,0.75
"050578979",4,0.75
"050969511",14,0.85
"050040659",3,1.08
"050529249",14,1.08
"050040688",14,1.08
"050995560",4,1.75
"050869566",14,0.81
"050529756",3,1.08
"050044027",4,0.45
"050330437",4,1.75
"050529756",4,1.00
"050868348",4,1.00
"050438230",4,0.75
"050529324",4,1.00
"050045182",4,0.75
"050045182",14,0.81
"050783701",14,0.81
"050529399",4,1.00
"050044079",14,0.59
"050883237",4,1.75
"050438230",14,0.81
"050530736",3,1.08
"050741210",4,3.20
"050529474",4,1.00
"050381589",14,0.86
"050868331",4,1.00
"050360136",4,0.75
"050043800",14,1.88
"050529785",3,1.08
"050868325",3,1.08
"050044079",4,0.55
"050529324",14,1.08
"050783177",3,0.81
"050529249",3,1.08
"050296984",3,1.08
"050045268",14,0.81
"050308782",4,1.75
"050044528",14,0.81
"050330443",14,1.88
"050783563",14,0.81
"050741210",14,3.44
"050783177",14,0.81
"050868360",3,1.08
"050868360",4,1.00
"050529474",3,1.08
"050868348",3,1.08
"050869566",4,0.75
"050040688",3,1.08
"050969511",3,0.85
"050043760",4,1.75
"051021404",4,1.75
"050783177",4,0.75
"050381589",4,0.80
"050360136",14,0.81
"050045239",14,0.81
"050578979",14,0.81
"050529249",4,1.00
"050043800",4,1.75
"050040607",3,1.08
"050040688",4,1.00
"050868319",14,1.08
"050040665",4,1.00
"050330437",14,1.88
"050505312",14,1.94
"050868325",4,1.00
"050438247",14,0.81
"050040665",3,1.08
"050868319",4,1.00
"050296984",4,1.00
"050868319",3,1.08
"050529497",3,1.08
"050783701",4,0.75
"050040607",4,1.00
"050044027",14,0.48
"050883237",14,1.88
"050342233",14,0.81
"050529785",14,1.08
"050044534",3,0.81
"050044528",4,0.75
"050529399",14,1.08
"050321523",14,0.27
"050045239",4,0.75
"050868354",4,1.00
"050040705",14,1.83
"050530736",4,1.00
"050868331",3,1.08
"051021404",14,1.88
"050868325",14,1.08
"050529497",4,1.00
"056819346",3,5.11
"060703264",3,5.91
"062747652",3,0.59
"065998770",3,0.48
"062250375",3,4.30
"058299528",3,5.91
"054278752",3,1.45
"053898970",3,0.54
"057956968",3,3.49
"054278660",3,1.45
"066527739",3,8.60
"060863868",3,1.08
"066096171",3,1.61
"065998891",3,0.48
"061133274",3,5.38
"061344681",3,1.61
"062730798",3,0.59
"053843649",3,0.54
"062737128",3,0.38
"054287787",3,0.97
"056525601",3,0.81
"066527993",3,3.49
"057969688",3,1.34
"063168765",3,1.08
"054346390",3,1.13
"060863845",3,1.08
"055133041",3,1.88
"066528554",3,8.06
"054278752",4,1.35
"065998735",3,0.48
"054287597",14,0.97
"054287597",3,0.97
"065998891",14,0.48
"058598073",14,0.81
"053898970",14,0.54
"059140832",4,1.45
"066096171",14,1.61
"054346390",14,1.13
"063064790",14,0.30
"056819346",4,4.75
"058299528",14,5.91
"054278660",4,1.35
"061865058",4,0.75
"058596403",3,0.81
"065998770",14,0.48
"066528554",4,7.50
"062737128",4,0.35
"055133041",14,1.88
"061418151",14,1.61
"066378984",4,0.45
"060883527",3,3.76
"062730798",14,0.59
"058570748",4,0.75
"066211433",3,0.81
"066527739",4,8.00
"060863868",14,1.08
"054278660",14,1.45
"059140636",3,1.56
"060703264",14,5.91
"063168765",4,1.00
"061377929",14,1.61
"066527993",4,3.25
"054287787",4,0.90
"062250375",14,4.30
"060564807",3,1.61
"061865058",3,0.81
"056525601",4,0.75
"057971978",3,1.34
"053843649",4,0.50
"056525601",14,0.81
"058596403",4,0.75
"053843649",14,0.54
"065998827",4,0.45
"054278752",14,1.45
"061418151",4,1.50
"058598073",4,0.75
"060564807",14,1.61
"063064790",4,0.30
"065998891",4,0.45
"060863845",4,1.00
"063168765",14,1.08
"066211433",4,0.75
"055133041",4,1.75
"058570748",3,0.81
"058596403",14,0.81
"062250375",4,4.00
"058299528",4,5.50
"066527739",14,8.60
"060863845",14,1.08
"066211433",14,0.81
"061344681",14,1.61
"062747652",4,0.55
"060564807",4,1.50
"065998770",4,0.45
"053898970",4,0.50
"058598073",3,0.81
"061418151",3,1.61
"061133274",14,5.38
"063064790",3,0.30
"057765171",3,1.08
"054287787",14,0.97
"057971978",4,1.25
"061133274",4,5.00
"061377929",3,1.61
"060703264",4,5.50
"060883527",14,3.76
"054287597",4,0.90
"057969688",4,1.25
"057956968",14,3.49
"054346390",4,1.05
"056819346",14,5.11
"062815946",4,1.00
"057956968",4,3.25
"062737128",14,0.38
"065998735",4,0.45
"060883527",4,3.50
"061344681",4,1.50
"066378984",14,0.48
"060863868",4,1.00
"061377929",4,1.50
"057969688",14,1.34
"066528554",14,8.06
"062815946",3,1.08
"065998827",3,0.48
"066378984",3,0.48
"059140832",3,1.56
"062747652",14,0.59
"059140636",4,1.45
"062730798",4,0.55
"066096171",4,1.50
"057765171",4,1.00
"066527993",14,3.49
"072034334",3,1.88
"072034017",3,1.88
"072034386",3,2.15
"072034121",3,2.15
"071526612",4,1.00
"072034017",14,1.88
"071942384",4,1.00
"071955835",4,0.99
"071507554",14,1.18
"071526589",14,2.15
"072033784",3,4.03
"071739078",14,0.89
"072008988",14,2.37
"071955265",14,1.58
"072033698",14,1.88
"071941022",3,2.69
"072033306",14,1.88
"071942044",14,2.69
"071941022",4,2.50
"072034271",14,1.88
"071981256",14,1.88
"072033865",3,1.88
"072033698",4,1.75
"071942015",14,2.69
"071942355",4,1.00
"072033698",3,1.88
"071942084",14,1.05
"071942038",14,2.69
"072034017",4,1.75
"071942050",3,1.61
"072032774",14,4.30
"071942067",4,1.50
"071981256",4,1.75
"071739049",14,0.89
"072033894",4,1.75
"072033669",4,1.75
"072033139",14,1.88
"072034386",4,2.00
"072033750",3,1.88
"072008965",4,2.20
"071940374",14,1.61
"071739061",14,0.89
"072008988",4,2.20
"071507946",4,1.10
"071942050",4,1.50
"071942326",3,1.05
"072034046",3,1.88
"072034236",4,1.75
"072032774",4,4.00
"071738874",4,0.85
"071739049",4,0.85
"071941022",14,2.69
"071942384",14,1.05
"071507554",4,1.10
"072033784",4,3.75
"071526629",14,2.15
"072033807",14,1.88
"072033370",14,1.88
"071942038",4,2.50
"072033306",4,1.75
"071940311",4,1.50
"072033652",4,1.75
"071940363",4,1.50
"071942355",14,1.05
"071507946",14,1.18
"071739078",4,0.85
"072033139",3,1.88
"072033669",3,1.88
"072034236",3,1.88
"072034271",4,1.75
"071955835",14,1.04
"071942015",4,2.50
"072033652",3,1.88
"071942044",4,2.50
"071955265",4,1.50
"071940374",4,1.50
"071526612",14,1.08
"071526629",4,2.00
"072010535",14,2.37
"071940363",14,1.61
"072033894",14,1.88
"071738874",14,0.89
"072034236",14,1.88
"072033750",4,1.75
"072033634",4,1.75
"071942326",4,1.00
"071942044",3,2.69
"072033669",14,1.88
"072033139",4,1.75
"072033306",3,1.88
"071955835",3,1.04
"072033807",3,1.88
"071339367",3,1.58
"072008965",14,2.37
"072034046",14,1.88
"071942067",3,1.61
"071942326",14,1.05
"072034046",4,1.75
"072034121",4,2.00
"072033370",4,1.75
"071526589",4,2.00
"071739061",4,0.85
"072033634",14,1.88
"072033865",4,1.75
"072034334",4,1.75
"072034357",14,1.88
"071339367",14,1.58
"072034357",4,1.75
"071339367",4,1.50
"071942084",4,1.00
"071940311",14,1.61
"072033807",4,1.75
"072010535",4,2.20
"071339275",14,1.58
"070440000",2,4.20
"070440184",14,4.30
"070771627",14,1.58
"067877599",2,2.36
"067876992",2,2.36
"067875549",2,0.95
"070440081",2,4.20
"071275009",2,1.52
"071262036",2,1.58
"070787413",2,1.58
"070786898",2,1.58
"070788090",2,1.58
"070462901",2,1.79
"067875716",2,0.95
"067876583",2,2.36
"067850187",2,1.58
"067755536",14,0.38
"070439642",2,4.20
"067850279",14,1.58
"070963544",2,5.78
"070771627",2,1.58
"067850285",2,1.58
"067875872",2,1.58
"070786593",2,1.58
"067786931",2,1.05
"058627339",14,1.60
"058627339",4,1.60
"058627339",2,1.60
"058627339",3,1.60
"051040266",10,2.79
"051040266",11,2.79
"058113509",10,2.95
"058113509",11,2.95
"063104945",1,6.00
"060527036",1,1.75
"067814179",1,1.55
"058430865",1,1.00
"056186644",1,1.70
"072513044",1,2.00
"056163395",1,1.30
"055042125",1,1.30
"055580052",1,1.75
"068260516",1,1.00
"067550110",1,1.30
"058454157",1,2.00
"057344715",1,1.25
"058571634",1,2.00
"054930130",1,1.50
"067850129",1,1.25
"053794735",1,1.20
"072091052",1,1.75
"054052754",1,1.25
"054941917",1,1.25
"074556813",1,1.50
"061356995",1,2.00
"064524832",1,1.00
"051588476",1,0.90
"060894422",1,1.25
"051753004",1,1.00
"064586696",1,1.50
"073009248",1,1.00
"071453415",1,1.15
"067764796",1,7.99
"070927634",1,2.00
"066738334",1,2.50
"050502200",1,2.00
"050503297",1,0.90
"067716399",1,2.00
"062802796",1,0.79
"061389852",1,1.10
"063363574",1,0.50
"050076110",1,1.00
"064643034",1,1.99
"050197116",1,2.00
"068097725",1,2.00
"066981956",1,2.00
"063926364",1,1.60
"063959526",1,1.00
"064640694",1,2.00
"073667706",1,1.25
"074556940",1,1.50
"065435763",1,0.90
"065102646",1,2.00
"066739696",1,1.50
"067772613",1,2.00
"054273901",1,1.00
"067780315",1,2.00
"068097725",14,2.00
"050502200",14,2.00
"063959526",2,1.00
"070927634",4,2.00
"063926364",4,1.60
"063959526",4,1.00
"065102646",2,2.00
"064640694",4,2.00
"073009248",4,1.00
"068097725",4,2.00
"065102646",14,2.00
"067780315",14,2.00
"060894422",2,1.25
"067772613",4,2.00
"050076110",4,1.00
"074556813",2,1.50
"063926364",2,1.60
"061356995",14,2.00
"064586696",2,1.50
"061389852",14,1.10
"063959526",14,1.00
"065435763",4,0.90
"054273901",4,1.00
"064640694",2,2.00
"070927634",14,2.10
"067772613",14,2.00
"061389852",4,1.10
"050076110",14,1.00
"068097725",2,2.00
"065435763",2,0.90
"054273901",14,1.00
"051588476",4,0.90
"073667706",4,1.25
"051588476",3,0.95
"067716399",4,2.00
"066739696",2,1.50
"066738334",14,2.50
"074556940",2,1.50
"063363574",4,0.50
"066738334",2,2.50
"061389852",2,1.10
"063363574",2,0.50
"050502200",4,2.00
"070927634",2,2.00
"067780315",4,2.00
"066981956",4,2.00
"067772613",2,2.00
"061389852",3,1.10
"054273901",3,1.00
"060894422",4,1.25
"050503297",3,0.95
"064524832",14,1.05
"050197116",4,2.00
"067764796",14,7.99
"066981956",2,2.00
"051588476",2,0.90
"051588476",14,0.95
"064643034",2,1.99
"061356995",2,2.00
"066981956",14,2.00
"062802796",2,0.79
"073009248",14,1.05
"062802796",14,0.79
"054273901",2,1.00
"073009248",2,1.00
"064640694",14,2.10
"067716399",2,2.00
"051753004",2,1.00
"065102646",4,2.00
"074556813",14,1.58
"067716399",14,2.00
"064524832",4,1.00
"071453415",14,1.15
"064586696",4,1.50
"071453415",2,1.15
"066739696",4,1.50
"066738334",4,2.50
"073667706",14,1.31
"051753004",4,1.00
"064643034",4,1.99
"050502200",2,2.00
"064524832",2,1.00
"050503297",2,0.90
"050503297",14,0.95
"071453415",3,1.15
"064586696",14,1.50
"071453415",4,1.15
"050076110",2,1.00
"063926364",14,1.60
"050502200",3,2.00
"062802796",4,0.79
"074556940",14,1.58
"064643034",14,2.09
"050197116",2,2.00
"061356995",4,2.00
"074556813",4,1.50
"063363574",14,0.50
"060894422",14,1.31
"074556940",4,1.50
"073667706",2,1.25
"050503297",4,0.90
"050197116",14,2.00
"065435763",14,0.90
"051753004",14,1.00
"067764796",2,7.99
"067780315",2,2.00
"066739696",14,1.50
"067764796",4,7.99
"071453415-001",3,1.21
"064586696-003",3,1.50
"061356995-003",3,2.10
"050197116-001",3,2.00
"063959526-001",3,1.05
"054273901-002",3,1.05
"050076110-004",3,1.05
"058987592-001",3,2.00
"050197116-002",3,2.00
"057669924-004",3,2.00
"060894422-001",3,1.31
"064586696-002",3,1.50
"063926364-001",3,1.60
"064586696-001",3,1.50
"058987592-003",3,2.10
"061356995-002",3,2.00
"058987592-002",3,2.00
"050197116-003",3,2.00
"050076110-001",3,1.00
"066738334-001",3,2.50
"050076110-002",3,1.00
"054273901-001",3,1.05
"057669924-003",3,2.00
"067716399-001",3,2.10
"063926364-002",3,1.60
"061356995-001",3,2.00
"064524832-001",3,1.05
"050076110-003",3,1.00
"056827434",1,1.60
"056827434",2,1.60
"056827434",14,1.60
"056827434",4,1.60
"056827434",3,1.60
"050886919",1,1.85
"057758554",2,2.00
"054195861-002",3,2.10
"057758554",3,2.00
"054195861-002",14,2.10
"057758554",14,2.00
"054195861-001",4,2.00
"054195861-002",2,2.00
"054195861",14,2.00
"050886977",3,2.00
"050886977",4,2.00
"054195861-001",3,2.10
"050886977",14,2.00
"054195861",4,2.00
"050886977",2,2.00
"054195861-003",2,2.00
"054195861-001",2,2.00
"054195861",3,2.00
"054195861-003",14,2.00
"054195861-003",3,2.00
"054195861-001",14,2.10
"054195861",2,2.00
"054195861-003",4,2.00
"057758554",4,2.00
"054195861-002",4,2.00
"052180484",1,2.15
"051351439-001",1,2.15
"054563593",1,2.15
"051351439",1,2.15
"074566565",1,5.00
"073843164",1,359.00
"073843210",3,629.00
"073843210",14,629.00
"073843210",4,629.00
"073843210",2,629.00
"064146438",1,1.79
"064146438",2,1.79
"064146438",4,1.79
"066657016",11,2.78
"071249266-001",10,1.29
"071249237-001",10,1.29
"052666031-001",3,1.05
"071902363",3,2.63
"072081317",3,1.84
"074363747",3,0.40
"073985018",3,0.80
"054372922-001",3,1.68
"074200590",3,2.09
"071555404",3,2.00
"050501368",3,2.10
"071508231",3,3.00
"071376909",3,2.00
"073871182",3,3.15
"052666031-002",3,1.05
"061715352",3,1.05
"073633545",3,2.10
"057810642",3,1.58
"074130931",3,2.00
"072537223",3,1.00
"054372922-002",3,1.60
"050992131-001",3,2.00
"054372922-003",3,1.68
"062450599",3,1.65
"072568658",3,1.50
"073634423",3,2.10
"074200584",3,2.09
"074200578",3,2.09
"073546429",3,2.10
"050992131-002",3,2.10
"055580052-001",3,1.84
"051193499-002",3,1.05
"058454157-001",3,2.00
"058571634-001",3,2.10
"055042125-001",3,1.30
"053746119-001",3,1.26
"054941917-002",3,1.31
"057344715-001",3,1.31
"057344715-002",3,1.31
"051193499-003",3,1.05
"055042125-002",3,1.37
"051193499-001",3,1.05
"050686436-001",3,0.98
"053525600-001",3,1.84
"058430865-001",3,1.05
"054930130-001",3,1.58
"057344715-004",3,1.31
"051193499-005",3,1.05
"057344715-003",3,1.31
"051193499-006",3,1.05
"053794735-001",3,1.26
"054941917-003",3,1.31
"068260516-001",3,1.00
"050502436-004",3,0.68
"054941917-001",3,1.31
"053746119-002",3,1.26
"068260516-002",3,1.00
"051193499-004",3,1.05
"058454157",3,2.00
"055580052",3,1.75
"058430865",3,1.00
"053564449",3,1.30
"057344715",3,1.25
"054941917",3,1.25
"050992131",3,2.00
"067850129",3,1.25
"072091052",3,1.84
"057448760",3,1.85
"058571634",3,2.00
"054418403",3,1.75
"052666031",3,1.00
"055747841",3,2.10
"053720484",3,2.00
"067550110",3,1.37
"068260516",3,1.00
"072513044",3,2.10
"054930130",3,1.50
"055042125",3,1.30
"056163395",3,1.30
"050502822",3,1.70
"067814179",3,1.55
"056186644",3,1.70
"054052754",3,1.25
"060527036",3,1.84
"054998723",3,1.50
"053794735",3,1.20
"068239144-001",1,1.50
"054954948-001",1,1.50
"051540256-001",1,1.50
"066656920-001",1,1.50
"052974714-001",1,1.50
"054767415",1,1.50
"052972002-001",1,1.50
"054954948",1,1.50
"052972002",1,1.50
"054767415-002",1,1.50
"068239052-001",1,1.50
"068238698",1,1.50
"068239052",1,1.50
"068238698-001",1,1.50
"066656920",1,1.50
"052974714",1,1.50
"051540256",1,1.50
"054954948-002",1,1.50
"054767415-001",1,1.50
"068239144",1,1.50
"073906776",4,1.79
"051579844",4,0.75
"054377168",14,0.81
"054377168",2,0.79
"073906776",3,1.92
"073906776",14,1.92
"051579844",3,0.81
"051579844",2,0.79
"054377168",3,0.81
"073906776",2,1.88
"054377168",4,0.75
"051579844",14,0.81
"062569085-001",14,1.65
"062569085",14,1.65
"062569085",3,1.65
"062569085",4,1.65
"067772776",3,1.65
"067772776",14,1.65
"062569085-002",14,1.65
"062569085",2,1.65
"062569085-002",3,1.65
"067772776",2,1.65
"062569085-001",2,1.65
"062569085-002",4,1.65
"062569085-002",2,1.65
"067772776",4,1.65
"062569085-001",3,1.65
"062569085-001",4,1.65
"073724184",2,7.00
"073724184",4,7.00
"073724184",3,7.00
"073724184",14,7.00
"052180484",2,2.15
"051351439",2,2.15
"054563593",4,2.15
"051351439-001",2,2.15
"052180484",4,2.15
"051351439-001",4,2.15
"051351439-001",14,2.26
"052180484",3,2.15
"054563593",2,2.15
"051351439",3,2.15
"051351439",4,2.15
"054563593",3,2.15
"051351439-001",3,2.26
"051351439",14,2.15
"052180484",14,2.15
"054563593",14,2.15
"072704924",1,6.00
"072145715",1,6.00
"071262658",1,6.00
"071875751",1,6.00
"071981740",1,6.00
"073445330",1,6.00
"073067662",1,6.00
"071042124",1,6.00
"073384568",1,6.00
"071432734",1,6.00
"071434104",1,6.00
"072618813",1,6.00
"072146075",1,6.00
"072262334",1,6.00
"073067691",1,6.00
"071042101",1,6.00
"056014138",1,3.00
"071340595",1,3.00
"064623254",1,20.00
"064079385",1,13.00
"072985573",1,11.00
"071180478",1,7.50
"058548882",1,6.50
"072519366",1,6.50
"052733234",1,6.50
"066479012",1,30.00
"073233926",1,11.00
"070261148",1,8.00
"058548882",4,6.50
"066479012",3,31.50
"066479012",4,30.00
"072985573",14,11.55
"072985573",3,11.55
"058548882",3,6.83
"052733234",14,6.83
"072519366",14,6.83
"072519366",3,6.83
"073233926",4,11.00
"070261148",14,8.40
"073233926",3,11.55
"052733234",2,6.50
"058548882",2,6.50
"064079385",2,13.00
"064079385",14,13.65
"064623254",3,21.00
"072519366",2,6.50
"071180478",3,7.88
"070261148",3,8.40
"073233926",14,11.55
"070261148",4,8.00
"071180478",4,7.50
"064623254",4,20.00
"058548882",14,6.83
"064079385",4,13.00
"071180478",14,7.88
"052733234",4,6.50
"064623254",2,20.00
"064079385",3,13.65
"070261148",2,8.00
"072985573",4,11.00
"072519366",4,6.50
"066479012",14,31.50
"052733234",3,6.83
"072985573",2,11.00
"071180478",2,7.50
"073233926",2,11.00
"066479012",2,30.00
"064623254",14,21.00
"054372939",1,0.99
"054374027",1,0.99
"054372882",1,0.99
"051619049",1,0.99
"051619032",1,0.99
"063873552",1,2.95
"053853468",1,1.39
"053314907",1,1.75
"062691463",1,2.95
"058900989",1,1.85
"058770053",1,1.25
"053623766",1,0.69
"056728428",1,1.25
"052156485",1,2.95
"050047462",1,0.48
"058275265",1,2.45
"058770047",1,1.25
"050448644",1,2.95
"053623795",1,0.69
"051618989",1,0.99
"061824689",1,2.19
"061501426",1,2.45
"063802608",1,1.18
"063802689",1,1.18
"058899828",1,1.85
"063802447",1,1.18
"057725530",1,1.75
"066344496",1,2.95
"051619003",1,0.99
"050434355",1,2.95
"051618937",1,0.99
"050434044",1,2.95
"054372830",1,0.99
"062691624",1,2.95
"060546645",1,0.48
"053854588",1,1.39
"072068956",4,2.95
"067898689",4,0.99
"072113114",2,1.84
"067609722",3,2.10
"070395266",1,10.00
"070395243",1,10.00
"070395272",1,10.00
"070498594",1,15.00
"071249266-001",11,1.35
"071249237-001",11,1.35
"052540911-005",1,1.60
"052540911-004",1,1.60
"052797780-003",1,2.00
"052797780-005",1,2.00
"052540911-002",1,1.60
"052540911-006",1,1.60
"057669924-002",1,2.00
"051025262-002",1,1.00
"052540911-007",1,1.60
"051025262-001",1,1.00
"057450376-001",1,1.00
"051025262-003",1,1.00
"057669924-001",1,2.00
"052797780-004",1,2.00
"050689433-006",1,1.75
"052540911-003",1,1.60
"052540911-001",1,1.60
"052797780-001",1,2.00
"053988875-001",1,2.00
"052797780-002",1,2.00
"052540911-008",1,1.60
"067791538",1,2.35
"050076640-002",1,1.50
"057810642-004",1,1.50
"057810642-003",1,1.50
"050502436-002",1,0.65
"056103248-001",1,2.99
"051368748",1,1.10
"056103248",1,2.99
"072678827",1,2.00
"050076640-001",1,1.50
"072678689",1,2.00
"050502436-003",1,0.65
"052528656",1,3.75
"052544014",1,2.35
"050502436-001",1,0.65
"067764560",1,1.95
"051368748-001",1,1.10
"050925828",1,3.50
"057810642-005",1,1.50
"064886610",1,1.00
"071586044",1,2.00
"072655526-001",1,1.50
"062606566",1,0.95
"054418403",1,1.75
"054372922",1,1.60
"068213474",1,2.50
"053720484",1,2.00
"067791354",1,1.69
"073921901",1,2.00
"074179009",1,2.50
"067790401",1,1.69
"050992131",1,2.00
"052666031",1,1.00
"054998723",1,1.50
"057448760",1,1.85
"050502822",1,1.70
"053564449",1,1.30
"072112478",1,1.00
"055747841",1,2.00
"051338709",1,2.13
"067790672",1,1.69
"067791095",1,1.69
"053746528",1,2.50
"067791302",1,1.69
"053746119",1,1.20
"070802097",1,1.49
"051193499",1,1.00
"053525600",1,1.75
"068271951",1,2.50
"067790862",1,1.69
"053621100",1,0.83
"052237361",1,1.75
"051193499-003",1,1.00
"057344715-001",1,1.25
"050686436-002",1,0.98
"068260516-001",1,1.00
"054941917-003",1,1.25
"050689433-001",1,1.75
"055042125-002",1,1.30
"053746119-002",1,1.20
"050502436-004",1,0.65
"055042125-001",1,1.30
"051193499-001",1,1.00
"054941917-002",1,1.25
"054930130-001",1,1.50
"053525600-001",1,1.75
"055580052-001",1,1.75
"051193499-005",1,1.00
"068260516-002",1,1.00
"050689433-003",1,1.75
"050689433-004",1,1.75
"050689433-002",1,1.75
"053746119-001",1,1.20
"050686436-001",1,0.98
"050689433-005",1,1.75
"058430865-001",1,1.00
"051193499-004",1,1.00
"058454157-001",1,2.00
"053794735-001",1,1.20
"058571634-001",1,2.00
"051193499-002",1,1.00
"057344715-003",1,1.25
"057344715-002",1,1.25
"057344715-004",1,1.25
"051193499-006",1,1.00
"050686436-003",1,0.98
"054941917-001",1,1.25
"052797780-003",4,2.00
"052797780-002",3,2.00
"050689433-006",2,1.75
"052540911-008",2,1.60
"050689433-006",4,1.75
"052797780-003",2,2.00
"052540911-007",14,1.60
"052540911-007",3,1.60
"052540911-004",4,1.60
"052540911-004",14,1.60
"050689433-006",3,1.75
"052540911-003",3,1.60
"052540911-002",3,1.60
"052540911-001",3,1.60
"052540911-006",14,1.60
"052540911-005",3,1.60
"057450376-001",2,1.00
"052540911-002",2,1.60
"052540911-005",14,1.60
"050689433-006",14,1.75
"052540911-006",2,1.60
"053988875-001",4,2.00
"052797780-005",3,2.00
"052540911-007",2,1.60
"052540911-002",4,1.60
"052797780-001",4,2.00
"057669924-001",3,2.00
"052540911-007",4,1.60
"052540911-002",14,1.60
"051025262-003",4,1.00
"057669924-002",2,2.00
"051025262-001",14,1.00
"057669924-001",14,2.00
"052797780-005",2,2.00
"052797780-004",4,2.00
"057450376-001",3,1.00
"052797780-001",14,2.00
"051025262-001",4,1.00
"052797780-001",3,2.00
"052540911-003",4,1.60
"052540911-001",14,1.60
"057669924-002",4,2.00
"052797780-005",4,2.00
"052540911-003",14,1.60
"052540911-004",2,1.60
"052797780-001",2,2.00
"053988875-001",2,2.00
"052797780-005",14,2.00
"057669924-001",4,2.00
"051025262-002",14,1.00
"052540911-006",3,1.60
"052540911-003",2,1.60
"052797780-002",2,2.00
"052797780-004",3,2.00
"051025262-003",2,1.00
"051025262-003",3,1.00
"057669924-002",14,2.00
"051025262-001",3,1.00
"057450376-001",4,1.00
"053988875-001",14,2.00
"057669924-002",3,2.00
"057669924-001",2,2.00
"051025262-002",4,1.00
"052540911-008",14,1.68
"052797780-004",14,2.00
"052540911-001",2,1.60
"052540911-004",3,1.60
"051025262-002",2,1.00
"052540911-008",3,1.68
"052797780-003",14,2.00
"052540911-006",4,1.60
"052797780-002",4,2.00
"052540911-008",4,1.60
"052540911-001",4,1.60
"052540911-005",2,1.60
"052540911-005",4,1.60
"051025262-003",14,1.00
"052797780-004",2,2.00
"052797780-002",14,2.00
"052797780-003",3,2.00
"053988875-001",3,2.00
"051025262-002",3,1.00
"051025262-001",2,1.00
"057450376-001",14,1.00
"056103248",4,2.99
"052544014",3,2.47
"067791538",2,2.35
"050925828",3,3.68
"050076640-001",4,1.50
"057810642-005",14,1.58
"052528656",3,3.94
"064886610",14,1.05
"064886610",2,1.00
"051368748-001",4,1.10
"057810642-004",2,1.50
"052544014",4,2.35
"051368748",4,1.10
"072678689",3,2.10
"057810642-005",2,1.50
"052528656",2,3.75
"050925828",14,3.68
"052528656",14,3.94
"050502436-001",14,0.68
"056103248-001",2,2.99
"072655526-001",14,1.58
"057810642-004",3,1.58
"056103248-001",4,2.99
"057810642-004",4,1.50
"052544014",14,2.47
"050502436-002",2,0.65
"072678827",4,2.00
"056103248-001",3,3.14
"050502436-003",3,0.68
"072655526-001",2,1.50
"050502436-002",3,0.68
"052528656",4,3.75
"050502436-002",4,0.65
"051368748-001",2,1.10
"051368748-001",3,1.16
"067764560",4,1.95
"050502436-001",3,0.68
"050502436-003",4,0.65
"050925828",4,3.50
"067764560",3,2.05
"057810642-005",4,1.50
"057810642-003",2,1.50
"050502436-003",2,0.65
"071586044",3,2.10
"050502436-002",14,0.68
"072655526-001",3,1.58
"067764560",14,2.05
"072678689",14,2.10
"072678689",2,2.00
"050076640-001",2,1.50
"050502436-001",2,0.65
"057810642-003",4,1.50
"056103248",3,3.14
"067791538",4,2.35
"050076640-002",2,1.50
"050925828",2,3.50
"062606566",4,0.95
"062606566",3,0.95
"072655526-001",4,1.50
"051368748",3,1.10
"057810642-003",3,1.58
"067791538",3,2.47
"056103248-001",14,3.14
"057810642-004",14,1.58
"051368748",14,1.10
"072678827",2,2.00
"062606566",2,0.95
"051368748",2,1.10
"071586044",14,2.10
"057810642-005",3,1.58
"072678827",14,2.10
"056103248",14,3.14
"072678827",3,2.10
"050076640-002",3,1.58
"071586044",4,2.00
"050076640-001",14,1.50
"062606566",14,0.95
"050502436-001",4,0.65
"050076640-001",3,1.50
"064886610",3,1.05
"064886610",4,1.00
"051368748-001",14,1.16
"052544014",2,2.35
"067791538",14,2.47
"050076640-002",4,1.50
"056103248",2,2.99
"072678689",4,2.00
"050076640-002",14,1.58
"057810642-003",14,1.58
"071586044",2,2.00
"050502436-003",14,0.68
"067764560",2,1.95
"060889930",3,0.90
"051262441",3,0.80
"051658221",3,0.80
"064639116",3,1.26
"051025262",3,1.00
"050656207",3,2.09
"052797780",3,2.00
"051743114",3,0.80
"057450376",3,1.00
"068154007",3,1.00
"057669924",3,2.00
"053988875",3,2.00
"050686436",3,0.98
"058350896",3,0.88
"050502413",4,0.40
"060401189",3,0.42
"072501300",3,1.05
"052540911",3,1.60
"050502436",3,0.65
"050211728",4,0.90
"057450831",3,1.00
"050689433",3,1.75
"071585506",4,1.00
"057477477",3,0.70
"072501300",4,1.00
"050211728",3,0.90
"051658215",3,0.80
"058987592",3,2.00
"071585506",3,1.05
"050502413",3,0.40
"051622776",3,0.80
"051875194",3,1.99
"068154007",4,1.00
"064639116",4,1.20
"051353253",4,0.95
"070395243",3,10.00
"070498594",14,15.00
"070395272",4,10.00
"070395243",2,10.00
"070395272",14,10.00
"070395243",4,10.00
"070498594",2,15.00
"070395272",3,10.00
"070395266",2,10.00
"070395243",14,10.00
"070498594",3,15.00
"070395266",14,10.00
